ProductID,class_id
100009,1
1014,2
10272,2
10303,2
10350,2
10468,3
10499,2
10779,4
11149,5
1286,6
13270,2
14105,2
14109,2
1417,7
1434,2
1439,2
15084,2
15092,2
15200,8
15219,2
15238,8
15278,9
15281,8
15367,9
15698,2
15702,2
15732,9
18563,8
19323,1
19573,2
19575,2
19729,2
19846,2
19850,2
19852,2
19856,2
19862,2
19864,2
200096,9
20022,1
20024,1
200283,10
200588,2
200734,11
200885,9
200905,12
200908,12
200909,8
200910,2
20118,2
20123,2
201248,9
201656,2
201748,8
202087,8
202093,8
20236,1
203174,8
203175,2
203177,8
20320,7
203276,5
203858,7
204080,2
204259,8
20434,13
204384,14
20439,13
20448,13
20453,13
20455,13
20457,13
20465,13
20467,13
20469,8
20473,8
20475,8
20477,8
20487,8
20490,8
20492,8
20500,8
20504,8
205160,2
205161,2
205218,2
206014,9
206039,2
206253,9
206358,2
206583,8
20780,2
20806,2
20808,2
20817,2
20821,2
20824,2
20849,2
20855,2
20872,2
208815,2
209003,9
209018,10
209457,8
209793,8
209836,1
210240,2
210323,2
21076,15
210772,9
211297,9
211501,8
211940,5
212127,8
21345,2
213502,14
213508,10
21351,1
21361,1
214144,2
214152,2
214642,2
214645,2
215195,1
215387,9
215793,10
215794,10
215879,10
216510,8
217424,9
217685,1
217769,2
217792,9
217968,8
218444,11
218898,2
219182,8
219191,2
219205,9
219207,9
219211,9
219213,11
219216,9
220240,2
220795,11
220797,11
22084,8
220874,9
22107,8
22126,15
22155,8
22187,15
221930,9
22197,15
22279,14
22285,14
22318,14
22330,14
223810,8
22405,2
22409,2
22442,14
22565,2
226013,2
226493,10
226591,8
227074,9
227284,9
227681,14
228032,2
228540,14
229103,9
229524,9
229788,14
229791,9
230004,2
230247,11
230593,1
230702,9
230712,2
230713,2
230823,9
231043,14
231244,7
231468,9
232077,2
232334,9
232370,14
232372,14
232376,14
232407,14
232632,11
232638,11
234200,9
234509,2
234510,2
234511,2
234512,14
234932,2
235059,8
235131,2
235165,2
235171,9
235172,2
235174,2
235191,9
235613,9
235691,9
235694,9
235848,9
236710,10
236799,11
236800,11
236808,11
238099,8
238298,7
238877,9
238878,9
239674,9
240031,10
240717,10
241284,9
241957,14
242193,2
242242,2
242622,9
242907,10
243391,9
243449,8
243450,8
243455,8
243458,8
243546,8
243813,9
244228,10
244281,4
244530,9
244657,11
244939,8
244940,8
244942,2
244943,2
244944,2
244945,2
244946,8
244947,8
245062,8
245128,2
245129,8
245130,8
245131,8
245903,5
246011,2
246477,1
246478,1
246482,1
246496,1
246497,1
247045,9
247322,11
247428,8
247545,8
247919,13
247921,13
248064,7
248187,10
248541,11
248630,13
248868,9
249060,7
249187,8
249430,9
249594,8
249954,2
250377,9
250596,8
250881,8
251004,9
251019,2
251020,2
251139,9
251386,8
252159,7
252271,5
252553,8
252554,7
252687,2
252745,10
252899,7
253087,8
253361,9
253454,14
253555,7
253840,8
254003,1
254268,9
254553,9
254580,9
254608,1
255103,9
255105,9
255111,9
255423,8
255424,8
255552,9
255999,11
256067,1
256068,9
256074,7
256082,2
256230,8
256797,12
256871,1
257201,11
257959,2
257963,11
258208,11
258387,14
258458,8
258716,8
258728,2
259223,2
259267,2
259516,9
259866,11
259917,11
260510,11
260737,2
261293,2
261533,1
261582,2
261784,9
262609,8
262622,8
262633,8
262643,9
262732,2
262816,2
263011,5
263016,15
263022,5
263084,5
263126,14
263627,2
263662,8
263664,1
263668,2
263671,8
263676,8
263681,8
263683,1
263685,7
263686,8
263789,1
263794,1
263989,9
263991,1
263992,9
263993,9
263994,1
264004,9
264124,9
264231,11
265206,1
265213,1
265214,9
266758,9
267002,9
267185,9
267607,8
267755,1
268947,13
269035,9
269159,8
269318,8
269320,8
269392,9
269492,2
269760,8
270048,9
270359,8
270360,8
270370,8
270438,11
271048,9
271288,2
271836,2
271840,2
271844,2
271846,2
271847,2
271849,2
272061,8
272159,14
272225,8
272466,8
272479,2
272486,2
272491,2
272541,8
272544,8
272562,9
272584,9
272595,9
272596,2
272597,14
272598,2
272599,10
272613,9
272615,9
272631,9
273432,9
273474,15
274418,10
274421,10
274423,10
274436,9
275341,8
275344,8
275347,8
275350,8
275957,9
2760,2
276858,11
2770,2
2775,2
277919,8
278048,2
278681,1
278694,2
278696,8
278707,2
278709,2
278730,8
278731,8
278732,8
278733,8
278734,8
278735,8
278736,8
278737,15
278739,15
278740,15
278742,7
278743,8
278753,7
278755,7
278756,11
278757,11
278758,11
278851,7
279638,8
279640,8
279678,8
279687,2
279972,8
280026,9
282002,2
282240,14
282241,14
282303,2
282310,9
283043,15
283136,14
283333,2
283584,9
283886,8
283974,8
283983,8
283988,2
283991,8
283992,2
283998,8
284000,2
284144,9
284262,2
284265,2
284269,15
284279,11
284283,8
284358,9
284362,9
284363,9
284471,8
284493,8
284498,8
284531,6
284558,9
284563,9
284574,9
284612,6
285749,7
285827,7
285833,8
285835,7
285837,8
285841,8
285844,7
285847,8
285865,8
285866,8
285869,7
285873,8
285874,7
285876,8
285877,7
285878,8
286472,2
286849,2
288552,11
288624,2
288796,11
288810,14
288991,14
289028,11
289472,2
289479,7
289572,2
289574,2
289819,2
290015,7
290166,11
291019,9
291396,11
292550,9
293335,8
295527,8
295734,14
296505,10
296930,7
298283,7
298631,7
298883,2
298884,4
300657,1
300746,14
300751,14
300754,14
302112,2
302247,9
305223,9
307091,11
307827,8
307900,2
307937,8
307991,14
308004,8
308071,8
308336,8
308337,2
308339,2
311023,8
312362,8
312399,2
312404,8
312408,10
312410,10
312437,1
312438,1
312439,1
312440,1
313018,10
314812,2
317042,5
317286,9
318194,10
318375,14
318685,2
318773,9
318824,14
318854,9
318855,9
318857,9
319545,2
319840,14
321063,9
321360,14
321371,14
321835,9
322824,9
323093,9
323094,9
323101,9
323103,2
323104,2
323105,9
323107,7
323126,8
323154,2
323155,2
323158,9
323454,9
323472,2
323548,7
323947,9
324036,11
325203,7
326095,11
326202,10
327781,14
327782,14
327932,14
327938,1
328129,16
328138,9
328818,2
328843,2
328898,9
329979,11
330046,9
330047,7
330083,11
330085,10
330092,2
330175,5
330180,5
330189,9
330702,1
330756,7
330759,1
332323,2
334928,2
334941,11
335000,11
335011,9
336336,2
337837,2
337954,7
337957,7
337958,7
337960,9
337962,9
337963,9
338443,9
338583,7
338671,2
338680,14
338683,14
338686,14
338687,14
338688,5
338694,5
338695,8
338697,5
338699,5
338707,5
338988,11
339298,15
339532,1
339538,14
339715,9
340492,11
340763,11
340764,11
341321,10
341838,2
342197,14
342905,11
342907,9
342910,9
342955,11
343206,9
343476,11
343478,11
343510,16
343511,8
343514,8
343515,11
343523,2
343956,7
343961,11
344399,2
344406,2
344407,2
344552,8
344555,14
344557,14
344560,9
344746,2
346388,2
346689,2
346691,2
346692,8
346694,2
346695,2
346697,2
346771,2
346773,2
346783,2
346786,2
346788,2
347787,2
347824,9
347884,12
347933,9
347958,9
348309,2
348598,2
349520,11
349535,11
349941,9
350623,11
351258,9
352288,8
352311,8
352313,8
352316,8
352317,8
352318,8
352537,11
353090,11
353247,9
353275,9
353279,9
353285,1
353302,10
353309,14
353310,14
353315,14
353319,14
353344,2
353348,2
353349,2
353350,8
353354,9
353356,11
353410,9
353552,11
353588,7
353657,7
353688,5
353693,1
353695,1
353712,1
353760,2
353763,2
353764,2
353785,2
353961,9
354075,9
354078,11
354083,7
354095,7
354098,7
354106,9
354109,14
354114,7
354119,7
354122,11
354315,7
354320,7
354323,7
354331,7
354397,2
354596,2
354601,2
354620,2
354625,11
354633,11
354640,8
354643,8
354646,2
356388,14
356721,11
356794,2
357012,14
357089,9
357094,9
357095,9
357096,9
357356,1
357545,11
357546,11
357548,11
357943,2
357944,2
357945,2
359347,8
359363,8
359367,8
359368,2
359373,8
359375,8
359507,11
359545,8
359546,2
359547,8
359548,8
359600,11
359602,11
361116,11
362250,11
362253,11
362254,11
362294,14
362296,14
362297,14
363237,11
364401,11
364405,11
364412,11
364415,11
364417,11
364422,11
364474,7
364475,8
364478,8
364481,7
364482,8
364483,8
364485,7
365121,11
365183,11
365536,9
367796,11
367808,11
367810,11
367813,11
367819,11
367822,11
367824,11
369913,11
370336,10
370580,1
370795,1
370900,11
371030,10
371033,9
372102,8
372103,8
372105,8
372107,8
372108,8
372110,8
372111,8
372112,8
372114,8
372115,9
372116,9
372117,9
372118,9
372119,9
372121,9
372124,9
372239,14
372450,2
372941,11
373247,2
373250,2
373253,2
373261,2
373264,2
373621,10
374146,8
374604,11
374608,11
374609,11
374610,11
374613,11
374614,11
374615,11
374617,11
374618,11
374622,11
374625,11
374627,11
374628,11
374630,11
375817,2
375899,2
375909,8
375911,8
375912,8
375915,8
377534,2
377535,2
377536,2
377537,2
377552,2
377690,14
377771,2
377773,2
377777,2
378537,11
379625,11
379626,10
379636,11
379659,14
380134,2
380135,2
380136,2
380138,2
380139,2
380140,2
380141,2
380142,10
380143,10
380144,10
380145,10
380146,10
380147,10
380661,10
380796,11
380797,11
380798,11
380801,11
380804,11
380806,11
381169,2
381171,8
381556,11
381558,11
381559,11
381746,11
381749,11
383759,14
383763,14
383764,14
383769,8
383790,9
383808,9
383810,9
383818,9
383821,9
384291,1
384309,11
384434,11
385674,2
387307,7
387309,7
387310,7
387696,8
387697,8
3879,8
388134,7
388135,7
388421,11
388423,11
388424,11
388425,11
388443,11
388445,11
388448,11
388452,11
388459,11
388464,11
388665,11
389863,9
390556,11
390558,11
390560,11
390566,11
390569,11
390570,11
390577,11
390578,11
390580,11
390590,11
390592,11
390596,11
390600,11
390607,11
390637,11
390638,11
390639,11
390640,11
390649,11
390650,11
390651,11
390653,9
390657,11
390919,2
390922,2
391063,13
391065,13
391828,11
391830,11
391831,10
392030,11
392617,2
393427,9
395663,8
395667,1
395669,8
395677,1
395678,1
395681,11
395684,11
395687,11
395711,8
395720,15
395723,15
395724,11
396144,8
396236,8
399757,8
399759,8
399762,15
399767,15
399816,5
399817,5
399821,9
399823,1
399825,1
399826,1
399839,2
400290,9
402604,8
402625,1
402636,1
402650,10
402657,8
402660,5
402670,11
402677,8
402679,8
402681,9
402943,9
403137,9
403808,9
405453,9
406432,10
407246,9
407248,9
407253,9
407255,9
408008,11
408014,7
408177,11
408182,11
408188,11
408193,11
408195,11
408205,11
408211,11
408219,11
408230,11
408245,11
408299,11
408307,11
408308,11
408309,11
408328,11
408330,11
408338,11
408339,11
408340,11
408348,11
408352,11
408356,11
408357,11
408375,11
408382,11
408384,11
408385,11
408392,11
408394,11
408399,11
408401,11
408403,11
408407,11
408409,11
408410,11
408411,11
408707,11
409398,7
409538,14
409566,11
411334,9
411337,11
411340,11
411348,11
411353,11
411586,11
411589,11
411590,11
411593,7
411594,11
412615,16
412619,16
412693,9
412705,2
412739,11
412795,9
412812,9
412813,9
416147,7
416163,14
416228,2
416233,1
416245,9
417587,12
417796,8
417813,14
417819,8
417823,8
417827,8
417829,8
417912,9
418016,9
418023,9
418031,10
418035,9
418054,9
418055,9
418058,9
418062,2
418064,2
418067,2
41867,1
41874,7
41894,8
419811,14
419820,9
419838,7
419839,7
419842,7
419863,14
419864,14
419866,14
419868,14
420919,2
420926,2
420927,3
421071,2
422465,2
422466,2
422469,2
423690,7
423694,7
423724,7
424398,2
424400,2
425299,11
425335,2
425336,2
425337,2
425859,9
425952,11
425973,11
426000,11
426009,7
426010,11
427493,11
427497,10
427500,10
427508,11
427511,7
427518,11
427524,11
429167,11
429177,1
429254,11
429716,9
429723,2
429725,8
429726,9
429914,8
429930,9
429936,9
429940,8
430025,2
430028,8
430031,9
430034,2
430036,8
430054,9
430055,2
430056,8
430070,9
430071,2
430072,8
430073,9
430076,2
430077,8
430082,9
430084,2
430087,8
430089,9
430090,2
430092,8
430094,9
430096,2
430097,8
430111,2
430114,8
430116,9
430117,2
430119,8
430120,9
430121,2
430123,8
430125,9
430126,2
430127,8
430128,9
430129,2
430130,8
430131,9
430132,2
430133,8
430134,9
430135,2
430136,8
430137,9
430138,2
430139,8
430140,9
430141,2
430142,8
430209,9
430210,9
430211,9
430214,9
430215,9
430217,9
430221,9
430222,9
430223,9
430225,9
430226,9
430227,9
430265,2
430266,2
430267,2
430269,2
430271,2
430273,2
430277,9
430278,9
430279,9
430282,2
430285,2
430287,2
430289,8
430290,8
430291,8
430297,9
430298,9
430301,9
430336,2
430337,2
430338,2
430340,8
430341,8
430343,8
430346,9
430349,9
430351,9
430360,2
430362,2
430363,2
430367,8
430368,8
430370,8
430376,9
430377,9
430380,9
430382,9
430383,9
430384,9
430386,2
430387,2
430389,2
430393,8
430394,8
