ProductID,class_id
100009,1
1014,2
10272,3
10303,4
10350,3
10468,5
10499,6
10779,1
11149,5
1225,7
1229,7
1233,7
1286,7
13175,8
13183,8
13192,8
13235,9
13244,9
13248,9
13254,9
13263,9
13270,3
14105,10
14109,10
14115,10
1417,2
1434,11
1439,11
1486,8
1498,8
1504,8
15084,2
1509,8
15092,2
1513,8
1519,8
15200,1
15219,1
1522,8
15238,1
15278,1
15281,1
1531,8
15367,12
15509,8
15518,8
15525,8
15698,13
15702,13
15732,7
15744,14
1579,8
1584,8
1618,8
1733,8
1738,8
17748,8
1813,15
1823,15
18563,1
18631,16
18636,16
18639,16
18642,16
18645,16
18649,16
19199,17
19201,17
19203,17
19206,17
19277,18
19323,19
19346,18
19364,18
19425,18
19559,8
19562,8
19573,11
19575,11
19613,7
19645,9
19648,9
19650,9
19729,3
19739,14
19846,11
19850,11
19852,11
19856,11
19862,11
19864,11
19898,8
19900,8
19939,8
19983,8
200096,13
200124,20
20022,12
20024,12
200283,4
200588,13
200695,8
200734,3
200885,7
200905,21
200908,21
200909,4
200910,3
201142,20
20118,3
201228,8
20123,3
201248,5
201301,8
20137,8
201586,7
201656,3
201676,22
201677,22
201748,1
20177,8
20184,8
20197,8
20204,8
202087,21
20209,23
202093,21
20212,8
20219,8
20221,8
20229,15
20233,14
20236,4
20237,8
20240,8
20241,8
20248,8
202494,22
20261,22
202857,15
20287,8
20291,8
20294,8
20302,8
20304,8
20309,8
20313,8
20315,23
20317,15
203174,14
203175,2
203177,1
20320,1
20321,8
203276,24
203286,14
20333,8
20335,8
20350,8
20365,8
20370,8
203858,7
20387,7
203895,25
20407,7
204080,11
20412,7
20414,7
20418,7
204259,21
20434,11
204384,7
20439,11
20448,11
20453,11
20455,2
20457,2
20465,3
20467,3
204689,7
20469,7
204709,26
204716,26
20473,7
20475,7
20477,7
20487,7
20490,7
20492,7
20495,19
20497,19
20500,7
20504,7
205109,20
205160,11
205161,2
205218,3
20523,27
205359,8
205833,20
206014,14
206039,14
206040,20
206253,11
206346,15
206358,2
206583,7
206742,3
207381,8
20780,11
20806,11
20808,11
20817,11
20821,11
20824,11
208390,2
20849,11
208494,28
20855,11
208681,26
20872,11
20874,8
20877,8
208815,11
20891,8
208958,29
209003,11
209018,2
209457,14
20946,8
20949,8
20953,8
20965,8
209793,1
209836,6
210208,30
210218,31
210240,3
210323,3
210445,14
210503,32
210592,20
21076,21
210772,7
211235,1
211297,1
211310,26
211457,25
211501,1
211625,15
211665,22
211667,22
211670,33
211940,3
212127,7
212456,30
213180,7
21345,34
213502,1
213508,35
21351,13
21361,13
213664,36
214054,8
214144,14
214152,1
214247,28
214371,20
214499,8
214551,16
214553,16
214554,16
214555,16
214642,11
214645,11
214842,37
214845,37
214850,37
214853,37
214859,37
214862,37
214984,1
214993,15
215114,8
215195,1
215387,1
215793,2
215794,3
215879,1
216113,28
216332,22
216510,14
216629,1
216821,7
217178,22
217424,11
217685,1
217769,3
217792,35
217968,14
217993,8
218444,3
218898,2
219152,22
219182,14
219191,2
219205,14
219207,4
219211,1
219213,2
219216,14
219649,8
219653,8
219654,8
219657,15
220240,2
220638,22
220773,22
220795,21
220797,21
22084,38
220874,1
221,39
22107,40
22126,21
22155,21
22187,21
221930,11
22197,21
221993,41
222201,30
222297,22
22255,11
222674,20
22279,11
22285,11
222919,8
22318,7
22330,7
22349,39
223647,8
223810,14
223989,25
22405,11
22409,11
22442,11
225349,36
22565,1
22587,11
226004,22
226013,3
226161,20
226324,1
226493,21
226591,2
22665,39
226691,20
226760,8
226771,8
226773,20
22686,39
22689,39
227074,1
22710,8
22713,8
227145,28
227284,1
22746,32
227681,2
22770,16
227718,20
228032,3
22845,31
22846,31
22848,31
22849,31
22850,31
22851,31
22852,31
22853,31
22854,31
228540,5
22855,31
22856,31
22857,31
22858,31
22859,31
22860,31
22863,31
22864,31
22865,31
22866,31
22867,31
22868,31
22869,31
22872,31
22874,31
22875,31
22876,31
22877,31
22878,31
22882,31
22883,31
22884,31
22885,31
22888,31
22890,31
22892,31
22893,31
22894,31
22895,31
228955,28
22896,31
22897,31
22898,31
228989,39
22899,31
228991,39
228992,39
228993,39
22900,31
22901,31
22902,31
22904,31
22905,31
22906,31
22907,31
22908,31
22909,31
22910,31
229103,11
22911,31
22912,31
22914,31
22915,31
22916,31
22917,31
22918,31
22919,31
22920,31
22921,31
22922,31
22923,31
22924,31
22925,31
22926,31
22927,31
22928,31
22929,31
22930,31
22932,31
22933,31
22934,31
22935,31
22936,31
229369,15
22949,31
22950,31
22951,31
22952,31
229524,1
22955,31
22956,31
22957,31
22958,31
22959,31
22960,31
22962,31
22963,31
22965,31
22966,31
22967,31
22968,31
22969,31
22971,31
22972,31
22974,31
22975,31
22977,31
229788,42
22979,31
229791,4
22980,31
22987,31
22991,31
22992,31
22999,31
230004,3
230078,18
23013,36
23014,36
23015,36
23016,36
23017,36
23018,36
23019,36
23020,36
23021,36
23022,36
230247,5
23026,36
23028,36
23031,25
23048,30
23049,30
23050,30
23051,30
23052,30
230557,8
23058,20
23059,20
230593,1
23061,20
23062,20
23063,20
23064,20
23065,20
23066,20
23067,20
23068,20
23069,20
23070,20
230702,35
23071,20
230712,4
230713,3
23072,20
23073,20
23074,20
230751,9
230823,1
23090,20
23091,20
230936,15
23095,20
23096,20
230986,20
231043,1
23106,30
23107,30
23108,30
231087,8
231244,1
23126,30
23127,30
23129,30
23130,30
23131,30
23132,30
23133,30
23135,30
231468,1
23149,20
23151,20
23153,20
23154,20
23157,20
23158,20
23160,20
23164,20
23165,20
23166,20
23167,20
23168,20
23169,20
23171,20
23173,20
231768,20
23182,20
23183,20
23186,20
23187,20
231878,15
23188,20
23189,20
23190,20
23191,20
23192,20
23195,20
23196,20
23197,20
23200,20
23201,20
23206,36
23207,36
232077,2
23208,36
23209,36
232099,8
23210,43
23211,43
23212,36
23213,36
23216,36
23217,36
23218,36
232325,14
232334,1
232370,21
232372,21
232376,21
232407,1
232525,8
23261,20
23262,20
23263,20
232632,21
232638,21
23264,20
23266,20
23267,20
23269,20
23272,20
23275,20
23276,30
23278,20
23279,20
23291,30
23292,30
23310,30
23311,30
23312,30
233238,9
23339,44
233636,8
234200,5
234231,22
234355,8
234509,11
234510,11
234511,11
234512,11
234932,11
235059,1
235131,5
235165,2
235171,14
235172,2
235174,2
235191,14
235516,8
235585,20
235613,14
235691,7
235694,7
235848,14
235998,15
236063,22
236215,43
236228,43
236230,43
236231,43
236301,43
236343,43
236347,43
236349,43
236356,43
236363,43
236364,43
236367,43
236590,8
236627,43
236630,43
236631,43
236632,43
236634,43
236638,43
236643,43
236649,43
236650,43
236653,43
236655,43
236656,43
236658,43
236668,43
236669,43
236672,43
236675,43
236676,43
236710,11
236713,43
236714,43
236715,43
236716,43
236720,43
236721,43
236723,43
236725,43
236726,43
236799,21
236800,21
236808,21
237097,8
238099,7
238138,20
238298,7
238877,7
238878,7
239674,11
239998,5
240031,1
240717,7
240761,20
241284,34
241957,1
242193,34
242242,4
242622,11
242907,7
243391,4
243449,7
243450,7
243455,7
243458,7
243546,45
243813,35
244228,1
244281,2
244530,1
244657,3
244939,46
244940,46
244942,2
244943,46
244944,46
244945,2
244946,1
244947,1
245062,4
245128,3
245129,46
245130,4
245131,1
245903,3
246011,46
246270,8
246413,8
246423,15
246426,8
246477,7
246478,7
246482,7
246496,7
246497,7
246508,15
246777,30
246796,15
246797,8
246800,8
246801,26
246837,8
246839,8
246840,15
246841,26
246844,8
246904,15
246979,8
247010,15
247045,7
247322,11
247418,8
247428,14
247435,15
247439,15
247442,8
247447,8
247451,8
247458,8
247463,15
247467,8
247470,8
247472,8
247473,8
247545,14
247722,39
247816,8
247919,11
247921,11
248064,11
248187,7
248353,18
248541,3
248547,39
248551,39
248630,11
248868,1
249060,2
249177,15
249187,14
249430,4
249594,1
249954,11
250075,20
250377,14
250596,1
250639,42
250881,7
251004,47
251019,11
251020,11
251139,1
251386,42
251706,28
252159,7
252271,1
252553,4
252554,2
252687,2
252745,3
252789,7
252794,7
252899,1
253087,14
253091,8
253361,2
253454,1
253555,14
253840,7
254003,1
254164,22
254268,14
254340,8
254553,35
254580,1
254608,7
254661,15
254800,16
255103,1
255105,1
255111,1
255125,41
255423,4
255424,14
255526,8
255527,23
255552,4
255999,3
256067,7
256068,1
256074,1
256082,11
256094,15
256230,14
256403,22
256797,21
256816,8
256871,4
257201,11
257959,14
257963,3
257981,1
258208,3
258387,27
258451,23
258458,14
258513,15
258715,8
258716,14
258728,3
258760,48
259033,15
259223,3
259267,1
259516,2
259866,2
259876,28
259887,22
259888,22
259917,7
260085,22
260510,4
260737,3
261293,46
261500,14
261533,13
261582,3
261784,1
262155,22
262182,22
262187,22
262190,22
262198,28
262199,28
262211,49
262237,29
262609,14
262622,3
262633,14
262643,1
262732,14
262816,3
263011,34
263016,13
263022,34
263084,5
263126,4
263543,26
263544,26
263545,26
263546,26
263627,3
263662,4
263664,4
263668,4
263671,4
263676,4
263677,4
263681,4
263683,4
263685,4
263686,4
263789,7
263794,7
263989,14
263991,2
263992,4
263993,14
263994,3
264004,1
264124,14
264231,11
265206,4
265213,4
265214,1
266758,4
266791,20
267002,35
267185,4
267348,15
267607,7
267755,4
267963,8
268018,15
268947,2
269035,35
269159,7
269318,7
269320,7
269392,1
269492,11
269518,8
269735,13
269760,7
269811,20
270048,35
270359,14
270360,3
270370,14
270427,20
270438,11
271048,1
271288,3
271749,8
271836,11
271840,11
271844,11
271846,11
271847,11
271849,11
271852,14
272061,2
272159,1
272225,46
272466,14
272479,1
272486,7
272491,7
272541,1
272544,7
272562,4
272584,1
272595,1
272596,1
272597,1
272598,11
272599,11
272613,35
272615,35
272631,35
273432,3
273474,14
273676,20
274418,4
274421,4
274423,4
274436,3
274780,26
274824,50
275341,7
275344,7
275347,1
275350,7
275370,44
275440,8
275957,1
2760,2
276079,8
276355,8
276858,11
2770,2
277350,8
277351,8
277356,8
277407,8
277409,8
2775,2
277509,8
277511,8
277742,20
277754,50
277768,50
277919,7
278048,3
278073,8
278130,51
278137,51
278160,20
278161,20
278185,30
278212,15
278353,51
278394,8
278395,15
278402,15
278681,4
278687,5
278690,5
278691,5
278693,5
278694,4
278696,4
278697,5
278707,4
278709,4
278717,5
278718,5
278722,5
278723,34
278728,5
278729,34
278730,21
278731,21
278732,21
278733,21
278734,21
278735,21
278736,21
278737,21
278739,21
278740,21
278742,21
278743,1
278753,21
278755,21
278756,21
278757,21
278758,21
278851,7
278895,51
279270,5
279594,8
279605,15
279606,15
279607,8
279608,15
279613,8
279638,46
279640,46
279667,7
279678,7
279687,7
279972,4
280026,3
280730,7
281002,20
281008,51
281392,20
282002,13
282240,11
282241,11
282303,4
282310,4
282961,20
283043,34
283136,4
283333,14
283561,9
283584,1
283886,14
283974,14
283983,4
283988,3
283991,14
283992,2
283998,1
284,52
284000,3
284144,14
284209,53
284262,4
284265,4
284269,14
284279,2
284283,2
284358,7
284362,7
284363,7
284396,20
284397,20
284471,7
284493,7
284498,7
284531,2
284558,7
284563,7
284574,7
284612,3
284615,23
284620,15
284626,8
284637,8
284645,8
284655,15
284785,20
284851,8
284852,15
284856,8
284868,15
284907,30
285488,32
285749,1
285827,1
285833,1
285835,1
285837,1
285841,1
285844,1
285847,1
285865,7
285866,7
285869,7
285873,7
285874,7
285876,7
285877,7
285878,7
286472,2
286849,4
286886,7
287036,39
287039,39
287041,39
287042,39
287972,8
288552,3
288624,3
288796,11
288810,3
288991,54
289028,11
289472,3
289479,11
289572,4
289574,3
289819,3
290015,1
290166,11
290270,39
290271,39
290273,39
290768,3
290905,4
291019,1
291396,11
292550,1
293335,1
295527,14
295622,55
295654,20
295734,1
295925,14
296505,3
296930,4
297956,51
297963,51
297964,51
298283,1
298456,20
298631,4
298883,5
298884,6
299457,8
299463,26
299467,8
299512,8
300657,12
300746,40
300751,40
300754,21
301882,20
302112,4
302247,4
302482,20
305223,7
307091,4
307827,14
307900,11
307937,14
307991,5
308004,1
308071,14
308336,14
308337,7
308339,7
308469,26
308471,8
308570,8
309260,20
311023,48
312362,4
312399,3
312404,1
312408,7
312410,7
312437,7
312438,7
312439,7
312440,7
312455,8
312456,15
312457,8
312459,8
312460,8
312461,8
312474,23
312739,20
313018,34
314475,43
314476,43
314477,43
314478,43
314479,43
314480,43
314482,43
314485,43
314486,43
314488,43
314489,43
314490,43
314812,11
315962,8
3164,38
317042,56
317286,1
318194,4
318375,35
318685,3
318773,47
318824,1
318854,14
318855,1
318857,1
319545,3
319594,39
319840,35
321063,1
